PO_NUMBER,PaymentNO,DATE,PARTOL_TYPE,O'ty,AMOUNT,Price/Liter,shipping Address,CompanyID,Companyname,TaxNumber,InvoiceNumber,Filling Time,Vat 7% (inclusive),Grand Total,Company Name ,Address 
2203044061,20035460,2018-03-13,GASOHOL95,9994.96,326535.3432,32.67,10008836,900655094,Wei co.,100459761,300258234,49.9748,22857.47402,349392.8172,Group1 ,"1364 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044068,20013743,2018-03-13,DIESEL,9849.74,263677.5398,26.77,30038390,900756015,Haji PCL.,100747448,300504228,49.2487,18457.42779,282134.9676,Group1 ,"1365 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044099,20041846,2018-03-13,DIESEL,9990.2,267437.654,26.77,10023278,900601500,Ndiaye PCL.,100499551,300742851,49.951,18720.63578,286158.2898,Group1 ,"1366 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044148,20058797,2018-03-13,DIESEL,9801.52,262386.6904,26.77,30031849,900223903,Adams co.,100200159,300607264,49.0076,18367.06833,280753.7587,Group1 ,"1367 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044182,20089397,2018-03-13,DIESEL,9840.04,263417.8708,26.77,10002256,900592522,Reddy Thailand,100503971,300619055,49.2002,18439.25096,281857.1218,Group1 ,"1368 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044185,20077336,2018-03-13,DIESEL,8220.5,220062.785,26.77,30042727,900321356,Samuel PCL.,100127492,300193352,41.1025,15404.39495,235467.18,Group1 ,"1369 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044198,20092021,2018-03-13,GASOHOL95,9999.64,326688.2388,32.67,30013037,900111220,Palacios PCL.,100681278,300457248,49.9982,22868.17672,349556.4155,Group1 ,"1370 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044215,20052290,2018-03-13,DIESEL,9991.9,267483.163,26.77,30038348,900698255,Umar Ltd.,100214147,300849986,49.9595,18723.82141,286206.9844,Group1 ,"1371 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044218,20023116,2018-03-13,DIESEL,7915.54,211899.0058,26.77,10001126,900617086,Petrova Thailand,100533689,300339413,39.5777,14832.93041,226731.9362,Group1 ,"1372 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044221,20050327,2018-03-13,DIESEL,9359.9,250564.523,26.77,30013992,900930667,Suarez Thailand,100324528,300852264,46.7995,17539.51661,268104.0396,Group1 ,"1373 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044254,20035045,2018-03-13,DIESEL,9283.16,248510.1932,26.77,10001207,900931465,Younis Thailand,100479936,300485887,46.4158,17395.71352,265905.9067,Group1 ,"1374 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044282,20034017,2018-03-13,DIESEL,9155.62,245095.9474,26.77,30045421,900696244,Ahmad Thailand,100495713,300429461,45.7781,17156.71632,262252.6637,Group1 ,"1375 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044383,20058254,2018-03-13,DIESEL,7166.9,191857.913,26.77,10012334,900544783,Bux Ltd.,100914338,300492712,35.8345,13430.05391,205287.9669,Group1 ,"1376 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044483,20021657,2018-03-13,DIESEL,9652.82,258405.9914,26.77,30000442,900543176,Evans PCL.,100101146,300501162,48.2641,18088.4194,276494.4108,Group1 ,"1377 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044535,20064877,2018-03-13,DIESEL,9188.44,245974.5388,26.77,30043240,900149913,de Araujo Thailand,100938832,300327194,45.9422,17218.21772,263192.7565,Group1 ,"1378 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044546,20053433,2018-03-13,DIESEL,9876.96,264406.2192,26.77,30029534,900918894,Carl Thailand,100855909,300906046,49.3848,18508.43534,282914.6545,Group1 ,"1379 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044551,20053353,2018-03-13,DIESEL,9984.58,267287.2066,26.77,30029534,900918894,Carl Thailand,100145026,300544053,49.9229,18710.10446,285997.3111,Group1 ,"1380 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044656,20066079,2018-03-13,DIESEL,9957.94,266574.0538,26.77,30037192,900917745,Pinto Ltd.,100235545,300713179,49.7897,18660.18377,285234.2376,Group1 ,"1381 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044701,20097495,2018-03-13,DIESEL,8927.26,238982.7502,26.77,10006801,900631366,Sun Thailand,100161953,300598720,44.6363,16728.79251,255711.5427,Group1 ,"1382 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044729,20060192,2018-03-13,DIESEL,9360.06,250568.8062,26.77,30025789,900845721,Mark PCL.,100837560,300679628,46.8003,17539.81643,268108.6226,Group1 ,"1383 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044816,20044488,2018-03-13,DIESEL,9933.36,265916.0472,26.77,30043240,900149913,de Araujo Thailand,100100384,300164887,49.6668,18614.1233,284530.1705,Group1 ,"1384 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044818,20069207,2018-03-13,DIESEL,7139.76,191131.3752,26.77,30038348,900698255,Umar Ltd.,100238696,300961679,35.6988,13379.19626,204510.5715,Group1 ,"1385 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044864,20066620,2018-03-13,DIESEL,8834.58,236501.7066,26.77,30043240,900149913,de Araujo Thailand,100204368,300366131,44.1729,16555.11946,253056.8261,Group1 ,"1386 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044879,20010039,2018-03-13,DIESEL,9658.04,258545.7308,26.77,30038348,900698255,Umar Ltd.,100909480,300780127,48.2902,18098.20116,276643.932,Group1 ,"1387 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044911,20054520,2018-03-13,DIESEL,9993,267512.61,26.77,30003313,900809814,Patel Thailand,100614885,300572456,49.965,18725.8827,286238.4927,Group1 ,"1388 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044917,20049735,2018-03-13,GASOHOL95,9406.6,307313.622,32.67,30040542,900309334,Robert Ltd.,100496328,300915023,47.033,21511.95354,328825.5755,Group1 ,"1389 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044932,20083504,2018-03-13,DIESEL,9668.06,258813.9662,26.77,30034185,900683047,Barbosa Thailand,100754084,300212974,48.3403,18116.97763,276930.9438,Group1 ,"1390 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203044947,20084868,2018-03-13,GASOHOL95,8315.86,271679.1462,32.67,30038390,900756015,Haji PCL.,100758828,300211100,41.5793,19017.54023,290696.6864,Group1 ,"1391 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045003,20080984,2018-03-13,GASOHOL95,8938.44,292018.8348,32.67,30040275,900878137,Chowdhury Ltd.,100915134,300485087,44.6922,20441.31844,312460.1532,Group1 ,"1392 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045049,20054502,2018-03-13,DIESEL,9531.56,255159.8612,26.77,30038347,900964090,António co.,100807486,300116734,47.6578,17861.19028,273021.0515,Group1 ,"1393 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045091,20023266,2018-03-13,DIESEL,9996.72,267612.1944,26.77,30038348,900698255,Umar Ltd.,100245931,300885786,49.9836,18732.85361,286345.048,Group1 ,"1394 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045154,20032540,2018-03-13,GASOHOL95,9815.14,320660.6238,32.67,10013686,900219844,Raj PCL.,100365772,300394091,49.0757,22446.24367,343106.8675,Group1 ,"1395 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045155,20079952,2018-03-13,GASOHOL95,9986.98,326274.6366,32.67,30038348,900698255,Umar Ltd.,100294242,300987806,49.9349,22839.22456,349113.8612,Group1 ,"1396 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045175,20079266,2018-03-13,GASOHOL95,9649.36,315244.5912,32.67,30040045,900983471,Ei Thailand,100288199,300531056,48.2468,22067.12138,337311.7126,Group1 ,"1397 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045177,20022516,2018-03-13,GASOHOL95,9517.4,310933.458,32.67,30038348,900698255,Umar Ltd.,100893300,300828915,47.587,21765.34206,332698.8001,Group1 ,"1398 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045183,20052086,2018-03-13,DIESEL,9907.36,265220.0272,26.77,10013552,900504841,Cortez PCL.,100152468,300167660,49.5368,18565.4019,283785.4291,Group1 ,"1399 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045185,20080878,2018-03-13,DIESEL,9975.36,267040.3872,26.77,30002944,900934015,Wu PCL.,100891809,300174070,49.8768,18692.8271,285733.2143,Group1 ,"1400 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045227,20067261,2018-03-13,DIESEL,9512.1,254638.917,26.77,30038348,900698255,Umar Ltd.,100925638,300154490,47.5605,17824.72419,272463.6412,Group1 ,"1401 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045242,20094512,2018-03-13,DIESEL,9035.26,241873.9102,26.77,10002966,900164770,Ahmad Ltd.,100736449,300481719,45.1763,16931.17371,258805.0839,Group1 ,"1402 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045306,20049418,2018-03-13,DIESEL,9959.94,266627.5938,26.77,30013991,900740471,Mei co.,100679769,300740662,49.7997,18663.93157,285291.5254,Group1 ,"1403 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045330,20035715,2018-03-13,DIESEL,8836.5,236553.105,26.77,10002877,900420943,Gomez PCL.,100693087,300223064,44.1825,16558.71735,253111.8224,Group1 ,"1404 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045337,20099035,2018-03-13,DIESEL,9755.92,261165.9784,26.77,10002749,900732119,Philip Thailand,100198348,300614594,48.7796,18281.61849,279447.5969,Group1 ,"1405 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045373,20068666,2018-03-13,DIESEL,8874.64,237574.1128,26.77,30029534,900918894,Carl Thailand,100608411,300221048,44.3732,16630.1879,254204.3007,Group1 ,"1406 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045375,20091263,2018-03-13,DIESEL,9558.84,255890.1468,26.77,10008836,900655094,Wei co.,100754789,300558094,47.7942,17912.31028,273802.4571,Group1 ,"1407 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045408,20047095,2018-03-13,DIESEL,9426.76,252354.3652,26.77,30023005,900301370,Siddique co.,100438653,300602422,47.1338,17664.80556,270019.1708,Group1 ,"1408 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045421,20052594,2018-03-13,DIESEL,5911.12,158240.6824,26.77,30013992,900930667,Suarez Thailand,100825344,300124597,29.5556,11076.84777,169317.5302,Group1 ,"1409 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045442,20049219,2018-03-13,DIESEL,9620.84,257549.8868,26.77,30043240,900149913,de Araujo Thailand,100701398,300720431,48.1042,18028.49208,275578.3789,Group1 ,"1410 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045485,20017068,2018-03-13,GASOHOL95,9212.54,300973.6818,32.67,10002758,900958892,Abdul co.,100849570,300679392,46.0627,21068.15773,322041.8395,Group1 ,"1411 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045492,20032323,2018-03-13,DIESEL,6401.36,171364.4072,26.77,10022660,900436502,Henry Ltd.,100902343,300413772,32.0068,11995.5085,183359.9157,Group1 ,"1412 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045501,20042477,2018-03-13,GASOHOL95,8658.94,282887.5698,32.67,10022660,900436502,Henry Ltd.,100654625,300348284,43.2947,19802.12989,302689.6997,Group1 ,"1413 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045503,20082956,2018-03-13,DIESEL,9689.98,259400.7646,26.77,10022583,900148099,Almeida Thailand,100891091,300738723,48.4499,18158.05352,277558.8181,Group1 ,"1414 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045504,20088125,2018-03-13,DIESEL,9420.1,252176.077,26.77,30038347,900964090,António co.,100494427,300589240,47.1005,17652.32539,269828.4024,Group1 ,"1415 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045509,20086313,2018-03-13,DIESEL,9910.62,265307.2974,26.77,10022051,900794856,Jie co.,100177587,300778855,49.5531,18571.51082,283878.8082,Group1 ,"1416 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045518,20059613,2018-03-13,GASOHOL95,9387.5,306689.625,32.67,10022660,900436502,Henry Ltd.,100555060,300111824,46.9375,21468.27375,328157.8988,Group1 ,"1417 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045580,20074074,2018-03-13,DIESEL,9972.82,266972.3914,26.77,10002921,900847393,Watanabe co.,100336452,300653616,49.8641,18688.0674,285660.4588,Group1 ,"1418 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045597,20030189,2018-03-13,DIESEL,8967.82,240068.5414,26.77,10003026,900616242,Shafi co.,100929769,300845490,44.8391,16804.7979,256873.3393,Group1 ,"1419 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045671,20092090,2018-03-13,DIESEL,9616.54,257434.7758,26.77,30042727,900321356,Samuel PCL.,100842959,300712724,48.0827,18020.43431,275455.2101,Group1 ,"1420 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045686,20078337,2018-03-13,DIESEL,9999.96,267698.9292,26.77,30000425,900302592,Kwon PCL.,100615390,300178428,49.9998,18738.92504,286437.8542,Group1 ,"1421 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045726,20011828,2018-03-13,DIESEL,8885.72,237870.7244,26.77,30024855,900379336,Michael co.,100421148,300752750,44.4286,16650.95071,254521.6751,Group1 ,"1422 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045731,20054304,2018-03-13,DIESEL,8078.48,216260.9096,26.77,30034185,900683047,Barbosa Thailand,100578972,300785135,40.3924,15138.26367,231399.1733,Group1 ,"1423 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045777,20071146,2018-03-13,DIESEL,9859.54,263939.8858,26.77,10002913,900998229,Wang co.,100366755,300394206,49.2977,18475.79201,282415.6778,Group1 ,"1424 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045782,20098075,2018-03-13,DIESEL,8199.22,219493.1194,26.77,10011002,900628124,Truong co.,100819692,300691521,40.9961,15364.51836,234857.6378,Group1 ,"1425 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045792,20069490,2018-03-13,DIESEL,9204.38,246401.2526,26.77,30000420,900936124,Tran co.,100966705,300427477,46.0219,17248.08768,263649.3403,Group1 ,"1426 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045825,20092698,2018-03-13,DIESEL,6864.6,183765.342,26.77,30038390,900756015,Haji PCL.,100831336,300540318,34.323,12863.57394,196628.9159,Group1 ,"1427 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045826,20085142,2018-03-13,DIESEL,7555,202247.35,26.77,30029534,900918894,Carl Thailand,100552448,300540385,37.775,14157.3145,216404.6645,Group1 ,"1428 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045851,20036148,2018-03-13,DIESEL,7324.5,196076.865,26.77,10007890,900463018,Pang co.,100455418,300132866,36.6225,13725.38055,209802.2456,Group1 ,"1429 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045871,20061867,2018-03-13,DIESEL,9973.4,266987.918,26.77,30038348,900698255,Umar Ltd.,100925134,300934620,49.867,18689.15426,285677.0723,Group1 ,"1430 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045953,20082180,2018-03-13,DIESEL,9999.98,267699.4646,26.77,30020706,900260109,Jin Thailand,100117231,300634555,49.9999,18738.96252,286438.4271,Group1 ,"1431 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045959,20010952,2018-03-13,DIESEL,9830.64,263166.2328,26.77,30002244,900627148,Giri co.,100490312,300515786,49.1532,18421.6363,281587.8691,Group1 ,"1432 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045960,20099183,2018-03-13,DIESEL,9837.74,263356.2998,26.77,30032380,900996478,Uddin co.,100975168,300446504,49.1887,18434.94099,281791.2408,Group1 ,"1433 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203045994,20059672,2018-03-13,DIESEL,9302.32,249023.1064,26.77,30038347,900964090,António co.,100668795,300296178,46.5116,17431.61745,266454.7238,Group1 ,"1434 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046000,20043430,2018-03-13,DIESEL,7264.88,194480.8376,26.77,30038348,900698255,Umar Ltd.,100680661,300964388,36.3244,13613.65863,208094.4962,Group1 ,"1435 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046066,20015536,2018-03-13,DIESEL,6818.44,182529.6388,26.77,10002692,900626845,Benitez co.,100411102,300386581,34.0922,12777.07472,195306.7135,Group1 ,"1436 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046069,20022198,2018-03-13,DIESEL,9987.04,267353.0608,26.77,10008093,900552593,Jana co.,100185811,300596108,49.9352,18714.71426,286067.7751,Group1 ,"1437 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046100,20038255,2018-03-13,DIESEL,9998.2,267651.814,26.77,10002692,900626845,Benitez co.,100232827,300829519,49.991,18735.62698,286387.441,Group1 ,"1438 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046173,20059209,2018-03-13,DIESEL,9961.22,266661.8594,26.77,30001090,900464445,Adamu co.,100777118,300359796,49.8061,18666.33016,285328.1896,Group1 ,"1439 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046211,20093377,2018-03-13,DIESEL,7771.98,208055.9046,26.77,30038348,900698255,Umar Ltd.,100147392,300293048,38.8599,14563.91332,222619.8179,Group1 ,"1440 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046237,20023544,2018-03-13,DIESEL,8893.46,238077.9242,26.77,30003313,900809814,Patel Thailand,100733526,300686417,44.4673,16665.45469,254743.3789,Group1 ,"1441 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046273,20012031,2018-03-13,DIESEL,9875.74,264373.5598,26.77,30038348,900698255,Umar Ltd.,100787943,300933803,49.3787,18506.14919,282879.709,Group1 ,"1442 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046328,20025962,2018-03-13,DIESEL,9878.98,264460.2946,26.77,30045390,900902239,Ghosh PCL.,100373519,300221143,49.3949,18512.22062,282972.5152,Group1 ,"1443 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046387,20085162,2018-03-13,DIESEL,9407.24,251831.8148,26.77,10020965,900619874,Brenda Thailand,100756048,300350378,47.0362,17628.22704,269460.0418,Group1 ,"1444 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046802,20010666,2018-03-14,DIESEL,9462.18,259736.841,27.45,30038348,900698255,Umar Ltd.,100931918,300918275,47.3109,18181.57887,277918.4199,Group1 ,"1445 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046804,20033642,2018-03-14,DIESEL,6897.96,189349.002,27.45,30038390,900756015,Haji PCL.,100728298,300181969,34.4898,13254.43014,202603.4321,Group1 ,"1446 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046805,20013608,2018-03-14,GASOHOL95,8595.24,280634.586,32.65,30038348,900698255,Umar Ltd.,100996562,300343500,42.9762,19644.42102,300279.007,Group1 ,"1447 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046806,20038114,2018-03-14,DIESEL,9999.6,274489.02,27.45,30038348,900698255,Umar Ltd.,100288008,300508654,49.998,19214.2314,293703.2514,Group1 ,"1448 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046807,20057546,2018-03-14,GASOHOL95,9421.78,307621.117,32.65,30038348,900698255,Umar Ltd.,100474409,300820068,47.1089,21533.47819,329154.5952,Group1 ,"1449 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046816,20041804,2018-03-14,DIESEL,7557.16,207444.042,27.45,30038390,900756015,Haji PCL.,100608137,300115090,37.7858,14521.08294,221965.1249,Group1 ,"1450 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046862,20098553,2018-03-14,GASOHOL95,9981.1,325882.915,32.65,30038390,900756015,Haji PCL.,100841342,300142745,49.9055,22811.80405,348694.7191,Group1 ,"1451 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046877,20066970,2018-03-14,DIESEL,9999.96,274498.902,27.45,10022892,900526379,Stephanie co.,100192556,300137826,49.9998,19214.92314,293713.8251,Group1 ,"1452 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046920,20027504,2018-03-14,DIESEL,9089.1,249495.795,27.45,30011473,900146418,Richard Ltd.,100865231,300943169,45.4455,17464.70565,266960.5007,Group1 ,"1453 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046922,20066308,2018-03-14,DIESEL,9717.32,266740.434,27.45,30038348,900698255,Umar Ltd.,100921310,300940845,48.5866,18671.83038,285412.2644,Group1 ,"1454 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046937,20045098,2018-03-14,DIESEL,7977.4,218979.63,27.45,10002836,900394805,Fu Ltd.,100679478,300881789,39.887,15328.5741,234308.2041,Group1 ,"1455 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046949,20080663,2018-03-14,DIESEL,7975.38,218924.181,27.45,30038348,900698255,Umar Ltd.,100138043,300860906,39.8769,15324.69267,234248.8737,Group1 ,"1456 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203046990,20018663,2018-03-14,DIESEL,6508.44,178656.678,27.45,30026514,900893009,Judith co.,100214612,300113881,32.5422,12505.96746,191162.6455,Group1 ,"1457 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203047000,20013418,2018-03-14,GASOHOL95,9539.32,311458.798,32.65,30038390,900756015,Haji PCL.,100876861,300186336,47.6966,21802.11586,333260.9139,Group1 ,"1458 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203047075,20032075,2018-03-14,GASOHOL95,7497.64,244797.946,32.65,30028481,900903642,Kone PCL.,100175515,300280813,37.4882,17135.85622,261933.8022,Group1 ,"1459 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203047129,20013318,2018-03-14,DIESEL,9213.86,252920.457,27.45,30024157,900476663,Mai Ltd.,100509808,300486744,46.0693,17704.43199,270624.889,Group1 ,"1460 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
